,feature,label
1540,"[-4.1469214e+02  8.6029785e+01  7.7359200e+00  6.4245491e+00
 -9.3266439e+00  2.8346806e+00 -1.2678912e+01 -1.0808698e+01
 -1.2717519e+01  3.6492972e+00 -1.0540836e+01  2.7713041e+00
 -5.7490687e+00  7.0708477e-01 -4.1988401e+00 -9.9196166e-01
 -2.7715459e+00  2.7274234e+00 -1.8272330e+00 -1.2735553e+00
 -2.5539408e+00 -1.8049154e+00 -4.1150832e+00  2.3707349e+00
 -2.2400519e-01  1.9326284e+00  2.2987964e+00  3.5751646e+00
  8.7573808e-01  2.2515404e+00 -1.8126338e+00  1.5318370e+00
  1.7441455e+00  1.2437555e+00  4.4737902e+00  1.7197763e+00
  3.6767478e+00  3.5021374e+00  2.3550565e+00  2.5145488e+00]",7.0
1541,"[-3.9844940e+02  5.7967552e+01 -5.2660494e+00  5.3831104e+01
 -7.4749031e+00 -1.4878352e-01 -1.0491944e+01 -1.3014905e+01
 -6.6391587e+00  6.9999309e+00 -2.6422636e+01  1.7477406e+01
 -9.3246527e+00  4.1312776e+00 -1.9227585e+00 -5.0401845e+00
  3.0210316e+00 -2.8294921e+00 -1.4700274e+01  4.0124226e+00
 -8.9460506e+00 -3.7634301e+00 -5.9754109e+00 -4.8881335e+00
 -6.5395875e+00 -3.9300501e+00 -9.2533338e-01 -2.0574975e+00
 -6.2795448e+00 -4.5812020e+00 -9.9085875e+00 -9.5103157e-01
  1.8034866e+00  1.7699343e+01  3.0596363e+01  3.7171520e+01
  3.1637709e+01  1.4287276e+01  3.7566819e+00 -3.9895062e+00]",1.0
1542,"[-4.1937909e+02  7.3110870e+01 -8.0227871e+00 -1.5573307e+01
 -1.5019661e+01  1.6406097e+01 -1.9172972e+01 -8.3424034e+00
 -1.9814344e+01 -2.1014092e+00 -1.2941817e+01  8.8736048e+00
  5.5438988e-02  5.9566436e+00 -9.4396663e-01 -2.5391099e-01
 -7.9548264e+00 -1.4548339e+00 -8.6538601e+00 -8.8963108e+00
  5.1506203e-01  1.5116924e+00  7.1819320e+00  1.5719835e+01
  2.2975748e+01  2.5517063e+01  2.1437891e+01  1.5011037e+01
  5.4136796e+00  3.7871993e+00  1.0444243e+01  9.6168690e+00
  8.4888401e+00 -1.3723403e+00  2.0106447e+00  1.5373521e+00
  3.9221501e+00  5.4579849e+00  7.5733453e-01 -1.6359502e-01]",
1543,"[-400.18622     73.84244    -14.759615    36.259888   -11.517572
   -2.8901508  -10.960045   -11.927425    -7.8997693   10.248361
  -21.590744    18.997305   -11.883058     9.291665    -3.033802
   -7.24031      3.418683    -1.2357383  -12.40462      1.5160402
   -6.091911    -5.3015213   -5.74143     -3.7450206   -4.2563963
   -1.9027108   -3.7652555   -0.7955498   -4.685609    -2.5627787
  -10.528584    -5.423077    -6.8834934    7.852602    18.90285
   32.565434    37.353504    27.334307    14.206499    -1.0493559]",1.0
1544,"[-3.1892255e+02  4.7501625e+01 -1.1635177e+01  6.5410047e+00
 -3.6707741e+01  5.6344175e+00 -9.6759901e+00 -1.2553107e+01
 -1.3909952e+01  5.8759503e+00 -2.5127991e+01  1.6579603e+01
 -1.2876392e+01  1.0340040e+01 -7.7812994e-01 -4.4493580e+00
 -3.9386861e+00  5.4999936e-01 -9.6887608e+00  3.3976383e+00
 -2.4332573e+00  7.7064149e-02 -2.3284519e+00 -3.4949381e+00
  7.2856867e-01  1.4442095e+00  7.3496199e+00  1.2821333e+01
  1.4662685e+01  1.5710769e+01  1.1651636e+01  8.8138266e+00
  5.2255917e+00  1.7257854e+00  1.1963173e+00  2.5470464e+00
  1.5865722e+00  1.1124676e+00  2.7283016e-01  4.3165225e-01]",
1545,"[-4.5592929e+02  9.4574669e+01  2.1918587e+01  9.5620880e+00
 -1.0764870e+01  9.1577444e+00 -2.1625624e+01  1.9317583e+00
 -1.8537416e+01 -2.7739060e+00 -1.6859901e+01 -9.7229671e+00
 -8.1892014e+00 -7.9576582e-01 -7.1908998e+00 -1.7639527e-01
 -3.7576125e+00  1.3345991e+01 -4.0144134e+00  5.7948146e+00
  1.7975718e+00  6.0300264e+00  5.1708388e+00  4.5154266e+00
 -2.0546918e+00  4.7300215e+00  1.1694671e+00  7.2587500e+00
  8.8338763e-01  2.5541954e+00 -1.2419056e-01  2.1619916e+00
  4.3159065e+00 -3.3726630e-01 -9.3206769e-01  2.9183500e+00
  7.2643471e-01  1.0262142e+00  1.3660312e+00  5.8642621e+00]",3.0
1546,"[-4.4560529e+02  9.1174332e+01  2.0096447e+01  4.3412118e+00
 -4.6394491e+00  1.9497138e-01 -1.2201059e+01  9.5145493e+00
 -2.3299471e+01  7.0945983e+00 -1.6218966e+01 -1.8943897e+00
 -5.2618470e+00  4.5097075e+00 -3.2729404e+00  4.4002967e+00
 -3.8251052e+00  7.3341861e+00  9.7556847e-01  2.4545558e-01
  3.7978685e-01  4.5091872e+00 -4.6039886e+00  4.6978159e+00
 -1.2664920e+00  4.3374248e+00 -2.1040871e+00  4.6912780e+00
  1.6407924e+00  3.4371362e+00  1.0234083e+00 -1.3718017e+00
 -6.7510474e-01  1.6482854e+00  8.8733168e+00  8.8247728e+00
  1.5582098e+01  1.6131601e+01  1.1901268e+01  9.5679379e+00]",8.0
1547,"[-3.4340387e+02  3.2597549e+01 -9.1979876e+00  2.5315773e+01
  5.2861433e-02  8.5399699e-01 -1.1733653e+01  1.4032899e-01
 -2.5528193e+01  4.3340960e+00 -1.8235672e+01  8.2120676e+00
 -5.9252653e+00  5.9008179e+00 -1.8015833e+00  4.0280013e+00
 -3.6525164e+00  1.7173429e+01 -3.2906589e-01  1.5520633e+01
  1.6634989e+01  1.2290592e+01  2.6918240e+00  2.4153233e+00
 -5.7798486e+00  4.1731029e+00  1.1874431e+00  2.7808657e+00
 -3.7341936e+00 -2.9850245e+00  3.7233629e+00  7.7437768e+00
  2.5058441e+00 -6.4959879e+00 -7.2611275e+00  1.2488093e+00
  3.6469681e+00 -9.8162740e-01  1.1349691e-01  5.1935878e+00]",6.0
1548,"[-3.9225226e+02  3.3555874e+01  5.8998811e-01  4.6053162e+00
 -1.4091806e+01  1.0260178e+01 -2.0962753e+01  7.5631757e+00
 -1.8628574e+01  8.1996183e+00 -2.0198719e+01  5.1268039e+00
 -1.1070892e+01  7.9088793e+00 -4.2616949e+00  8.5663313e-01
 -4.9399471e+00  4.4098167e+00 -3.0357063e-01 -7.9440534e-01
  1.2633780e+01  2.5095428e+01  1.7598326e+01  1.9424515e+01
  1.0554384e+01  8.1448154e+00  2.1944070e+00  9.4994392e+00
  2.4194655e+00  3.5236878e+00 -4.9676437e+00 -1.2692895e+00
  4.9801378e+00 -1.4105636e-01 -2.4731998e+00 -5.4434423e+00
 -4.3261775e-01  4.4139960e-01 -1.4962413e+00 -2.0459995e+00]",6.0
1549,"[-5.03046661e+02  1.14563942e+02  1.46716623e+01  1.40546551e+01
  4.07205391e+00  1.65963516e+01 -7.86472797e+00 -4.85632706e+00
 -1.80607758e+01  7.27177858e+00 -1.33754826e+01  4.22569513e+00
 -9.33589077e+00  5.03628302e+00 -1.73543644e+00 -2.79905707e-01
 -3.65370822e+00  1.22706079e+00  2.21697330e+00 -3.48924065e+00
  5.32258797e+00 -3.51598334e+00 -6.15842628e+00  1.04786098e+00
 -4.35540867e+00  1.12029254e+00 -4.51718807e+00 -3.11643537e-02
 -2.53288054e+00  1.06068365e-01  5.64663649e+00  1.22711544e+01
  7.95744610e+00  9.28032398e+00  1.04716711e+01  6.89704001e-01
  2.58879733e+00  4.63363743e+00  6.70347786e+00  8.04215622e+00]",4.0
1550,"[-3.9436310e+02  7.7910606e+01 -1.0516043e+01  3.6085594e+01
 -1.0771651e+01  4.5279342e-01 -1.1980117e+01 -1.1215227e+01
 -1.2780173e+01  1.0389180e+01 -2.0389357e+01  1.5287433e+01
 -7.0537519e+00  4.5879893e+00 -1.8308270e+00 -6.4988837e+00
  1.3137945e+00 -1.5662645e+00 -1.1374069e+01  2.9082470e+00
 -6.3120828e+00 -5.2119665e+00 -6.2434297e+00 -6.2644668e+00
 -5.4920321e+00 -1.4887996e+00 -4.7139707e+00  4.9778882e-01
 -4.8557839e+00 -3.2104864e+00 -9.6225100e+00 -5.6578255e+00
 -5.2267037e-02  1.2855667e+01  2.7338121e+01  3.6533466e+01
  3.6571308e+01  2.0371368e+01  5.9873481e+00 -4.3979521e+00]",1.0
1551,"[-3.6441428e+02  7.9398727e+01  1.7881302e+01  3.8251804e+01
 -6.6891222e+00  1.3932890e+01 -6.9424400e+00 -3.9800477e+00
 -1.2046250e+00  4.1978019e-01 -1.3533721e+01  8.7851839e+00
 -8.7489347e+00  1.1179334e+01 -6.0897279e+00 -1.4436371e+00
  6.2843800e-01 -7.1080202e-01 -9.0640230e+00 -4.1920304e+00
 -6.0080142e+00 -3.9158924e+00 -4.0216160e+00  8.3450470e+00
  3.7918093e+00  7.0987000e+00  2.6848371e+00 -2.0205548e+00
 -7.8609234e-01  2.0509875e+00  6.7350430e+00  1.0645935e+01
  4.0533805e+00 -8.5559988e-01  1.9705272e-01  3.7226613e+00
  6.9922743e+00  6.7258201e+00  2.5899675e+00 -1.5274802e-01]",4.0
1552,"[-3.37752563e+02  5.05324936e+01 -2.26194725e+01  2.16123676e+01
 -1.07993050e+01  5.34897375e+00 -1.77652187e+01 -9.45405811e-02
 -1.58017788e+01  1.10606194e+01 -2.29777393e+01  3.65695834e+00
 -2.97247291e+00 -5.39204836e-01 -3.94021273e+00 -6.30606472e-01
 -7.20569944e+00  1.09515009e+01 -2.23404813e+00  1.61010666e+01
  1.61730976e+01  5.14917707e+00  1.59840488e+00  4.04555798e+00
 -1.76505077e+00  1.26765585e+01  5.72840738e+00  4.65181589e+00
  7.74340510e-01 -2.93808103e+00 -4.04552794e+00 -8.61071885e-01
 -5.91070318e+00  2.30690670e+00 -2.30104232e+00  1.77666033e-03
  2.22732973e+00  2.24177814e+00  4.72225285e+00  4.25465971e-01]",6.0
1553,"[-4.0185596e+02  7.0310547e+01  1.9666805e+01  3.9710709e+01
 -1.1320058e+01  1.0559946e+01 -5.2508797e-02 -4.7648373e+00
 -7.0505819e+00  4.3079944e+00 -9.6748886e+00  5.1338730e+00
 -5.9767823e+00  1.2284054e+01 -1.2563065e+01  2.8875735e+00
 -2.7849860e+00 -4.4030566e+00 -3.6961496e+00 -3.0774443e+00
 -6.2594385e+00 -3.7730310e+00 -5.0730395e+00  1.3345728e+00
 -1.2986773e+00  4.9264312e+00  3.1712685e+00 -7.1840811e-01
 -7.9312938e-01 -1.9619857e+00 -2.7729323e+00  4.7733121e+00
  4.7690659e+00  6.7664871e+00  5.9245687e+00  4.3897390e+00
  5.3120189e+00  5.2198496e+00  5.8014283e+00  4.7450724e+00]",4.0
1554,"[-3.7185367e+02  4.6348774e+01 -7.5941181e+00  2.3975933e+01
 -2.1006996e+01 -1.5505371e+00 -1.7135370e+01 -1.1690453e+01
 -1.6124872e+01  2.5390391e+00 -1.3908340e+01  9.8023262e+00
 -7.9095650e+00  1.3501796e+01 -4.6165919e+00  7.2919555e+00
  4.5648880e+00  2.4966088e-01 -2.3359437e+00  6.5754499e+00
 -8.2347212e+00  1.0583578e+00 -2.7721820e+00 -4.3795863e-01
  3.8107893e-01  1.5657328e+00  6.3071542e+00  5.6285696e+00
  7.1406894e+00  1.1442198e+01  8.3762054e+00  1.0193385e+01
  3.3871903e+00  1.9133531e+00  1.1699874e+00  8.4830773e-01
  3.0054304e-01  1.7609105e+00  1.7701776e+00 -2.9769077e+00]",8.0
1555,"[-4.3601514e+02  4.2726223e+01  5.0021291e+00  6.0634451e+00
 -8.7256203e+00  1.5181625e+01 -1.2911083e+01  6.6403089e+00
 -2.0431816e+01  6.4127665e+00 -2.7043955e+01  3.8014441e+00
 -1.2765715e+01  3.8580561e+00 -1.8142545e+00  3.8163567e+00
 -2.8952916e+00  6.9604173e+00  2.3928836e-01  1.6230477e+00
 -1.6949664e+00  9.4840193e+00  1.4215273e+01  2.0049101e+01
  2.4524137e+01  2.5007706e+01  1.1368350e+01  9.7155590e+00
 -4.5827684e-01  1.1532911e+00  1.3121731e+00  3.0306539e-01
  2.2150612e+00 -3.0469329e+00 -4.1254693e-01  1.1147474e+00
  1.0479418e+00  7.6630421e-02 -2.0148153e+00 -2.4022624e+00]",6.0
1556,"[-3.9509067e+02  7.1338318e+01 -1.0535332e+01  1.0058062e+00
 -1.1042955e+01  8.2502966e+00 -2.5312359e+01 -1.5771188e+00
 -2.5710836e+01  2.8099912e-01 -1.4970817e+01  3.7473017e-01
 -6.7571754e+00  8.6397610e+00 -2.1851869e+00  9.7727978e-01
 -3.5222704e+00  6.3653290e-02 -4.8225431e+00 -1.6177420e+01
 -6.6481667e+00  1.0884460e+00 -2.0696030e+00  2.1156393e+01
  2.5449442e+01  2.7043375e+01  2.6958433e+01  1.8226242e+01
  3.6237552e+00  5.4900675e+00  7.8715897e+00  8.0222225e+00
  9.6959934e+00 -2.9542048e+00  3.5784516e+00  3.6838238e+00
  4.6651106e+00  6.4229374e+00 -2.3871777e+00 -1.5758346e+00]",
1557,"[-4.4486371e+02  8.1828377e+01  1.3283949e+00  2.6331810e+01
 -1.3936397e+01  4.9522862e+00 -1.2420201e+01 -9.8162622e+00
 -1.2243691e+01  1.3338295e+00 -1.2587404e+01  4.8164463e+00
 -1.0475356e+01  5.6745892e+00 -6.0420570e+00 -2.8094389e+00
  2.3419493e-01 -3.2417662e+00 -5.3364239e+00 -1.6500020e+00
 -4.7879467e+00  1.4920053e+00 -4.8483005e+00  5.8988495e+00
  1.1913270e+00 -2.8338330e+00 -5.1174366e-01 -1.3431647e+00
  9.9858946e-01  5.1673059e+00  1.5733584e+00  5.3578610e+00
  1.7104567e+00  8.6217850e-01  3.3103197e+00  5.7275158e-01
  3.1891429e+00  3.7883356e+00  5.0975618e+00  4.9162407e+00]",7.0
1558,"[-400.7665       86.43778      19.370296     32.23383      -9.755243
   15.5201       -3.8745944    -4.6839404    -6.7745843     0.8683556
   -8.955662      7.827776     -8.647526     10.806742    -10.595167
    2.0339859    -0.7312747    -4.0464764    -4.5120726    -3.8922577
   -6.1353283    -6.0023       -6.8624973    -0.92268974   -2.931173
    3.4797497     5.1764264     1.0023052     3.2427094    -1.2024071
   -2.8968768     6.621186      5.2680817    11.113681      8.468498
    3.4869418     3.302971      1.7045506     5.7947884     6.7072587 ]",4.0
1559,"[-4.28994720e+02  6.80298843e+01  6.58774805e+00  4.45397997e+00
 -4.73611498e+00  7.55599833e+00 -2.25675564e+01  6.18568420e+00
 -2.19913158e+01 -6.92498446e+00 -2.57027969e+01 -8.47292614e+00
 -1.23981495e+01  3.35196090e+00 -1.55043249e+01  5.58427906e+00
 -4.25243092e+00  4.30839586e+00  2.58302069e+00 -3.48167300e+00
 -2.86310840e+00  1.16603632e+01  1.44207125e+01  2.87826653e+01
  3.54747696e+01  2.84265327e+01  1.24811735e+01  7.52113104e+00
 -5.00149822e+00 -2.46027276e-01  5.95979261e+00  2.17818141e+00
 -5.06337166e-01 -8.42163372e+00  1.49427879e+00  2.36133122e+00
 -7.58667052e-01 -7.42846787e-01 -5.18210936e+00 -2.84283829e+00]",6.0
1560,"[-4.0322607e+02  4.4491417e+01 -1.6488766e+01  2.0381813e+00
 -2.5350416e+00  3.9613843e+00 -2.9777300e+01  3.0794759e+00
 -1.6237398e+01 -1.1197551e+00 -1.3769428e+01  1.2709270e+01
 -3.3657136e+00  7.5144520e+00 -4.2024679e+00  1.4318029e+00
 -3.9002039e+00 -9.4439621e+00 -4.5027547e+00 -8.6486292e+00
  1.3956412e+00  5.6676025e+00  6.8551006e+00  2.2844355e+01
  2.2687130e+01  2.3133465e+01  1.6560020e+01  1.1493493e+01
  7.3292751e+00  8.5703297e+00  8.9773550e+00  1.0148726e+01
  6.5853291e+00 -5.1105767e-01  3.3819804e+00  1.3647360e+00
  4.1730304e+00  4.1938510e+00 -1.6842165e+00 -1.9709773e-01]",
1561,"[-402.68024      95.46855      19.9237       32.177338    -17.113617
   15.26985     -10.732759    -13.37037      -8.167725     -7.0626397
  -13.213658      3.037116    -14.491651     13.188257    -12.99421
   -2.8852754    -1.9668534    -4.2842207    -8.292921     -8.314338
   -4.0250616    -6.2746058    -3.016783      7.2953563    -0.95929104
    4.7368827    -4.4726844    -4.14186      -3.5794294     3.285297
    5.2610927     9.250893      6.6965575    -0.9395764     2.5472662
    3.555176      7.2117887     8.7870455    11.293622      7.4577956 ]",4.0
1562,"[-2.9937787e+02  3.5999836e+01 -3.0552290e+01  2.3217884e+01
 -1.7259153e+01 -1.1575029e+00 -1.7152437e+01 -1.0617797e+01
 -4.3681197e+00 -4.9457307e+00 -1.3136514e+01  9.1682062e+00
 -1.3535061e+01  8.3740940e+00 -9.7113352e+00 -2.9188011e+00
 -3.2893198e+00  2.2971582e+00 -5.0352364e+00  8.4850483e+00
 -9.5938320e+00 -2.6639588e+00 -5.2223688e-01  5.4194236e+00
  1.4382262e+01  1.2325254e+01  6.8334775e+00  5.7666144e+00
  4.3982663e+00  8.7669401e+00  5.0035872e+00  1.5108174e+00
  1.4925842e+00  2.4133196e+00  6.5589771e+00  4.2778268e+00
  5.9122220e-02 -8.3048545e-02 -2.6291230e+00 -8.8778514e-01]",3.0
1563,"[-5.1960870e+02  8.0371101e+01  1.1251277e+01  1.4591624e+01
  3.3026392e+00  1.8372980e+01 -1.0456688e+01 -3.6560783e+00
 -1.7104647e+01  1.3477318e+00 -1.0836032e+01  5.4910083e+00
 -9.9421329e+00  3.9202993e+00  6.4226670e+00  4.9517889e+00
 -3.7936642e+00  7.2192173e+00 -5.5275493e+00 -7.6648855e-01
  6.2348523e+00 -1.2992103e+00 -1.3588582e+00  3.1644306e-01
 -1.1183541e+01 -3.0695331e+00 -4.3781137e+00  3.6637872e-01
 -1.5421991e+00 -1.4818033e+00 -4.5689611e+00 -1.7530792e+00
  1.9849057e-01  1.0186305e+01  2.5658886e+01  2.9900482e+01
  3.4633808e+01  2.5401770e+01  1.0550783e+01  4.9093688e-01]",1.0
1564,"[-4.5739114e+02  9.7359909e+01  1.9307306e+01 -7.5569282e+00
 -1.6825262e+01  7.0283298e+00 -1.4491999e+01  4.5752158e+00
 -2.1245897e+01  3.2534492e+00 -1.9941498e+01 -3.9404738e+00
 -5.4190478e+00 -7.6975599e-02 -1.6389056e-01 -9.1409516e-01
 -2.1698813e+00  1.1955686e+01 -4.0299101e+00 -1.8883936e+00
  8.3704370e-01 -2.3955770e+00 -7.1277714e-01  5.2774329e+00
 -2.5166037e+00  4.8144078e+00  3.8775530e+00  7.5185175e+00
  2.7446020e+00  7.6470366e+00  9.3380815e-01  2.6293156e+00
  3.7148631e+00  1.0008540e+00  4.5716090e+00  6.3831348e+00
  5.7333426e+00  7.7061715e+00  1.0973243e+01  1.3302886e+01]",3.0
1565,"[-4.0464819e+02  6.5129501e+01 -1.1888061e+01  2.6625404e+01
 -1.3623608e+01  6.9080133e+00 -1.3029965e+01 -1.0168385e+01
 -8.1195726e+00  1.1807273e+01 -1.8790146e+01  1.3074001e+01
 -9.0660582e+00  7.6591506e+00 -5.4975004e+00 -2.4006298e+00
 -1.7509404e+00  6.9434321e-01 -1.2113811e+01  2.0353997e+00
 -5.7481914e+00 -6.6837301e+00 -6.3074985e+00 -1.0737714e+00
 -6.4507704e+00 -1.5196944e+00  1.8493390e-01 -3.3832147e+00
 -3.8492014e+00 -2.2998419e+00 -5.2473183e+00  1.3618697e+01
  1.9109152e+01  3.1175320e+01  3.2936993e+01  2.0272570e+01
  9.1537533e+00 -4.7857141e+00 -2.7622256e+00  4.2807989e+00]",1.0
1566,"[-3.3291574e+02  3.9151764e+01 -1.4568901e+01  2.1398418e+01
 -1.0550352e+01 -5.6834400e-01 -1.3082448e+01 -5.9651151e+00
 -3.0622523e+00  6.5314695e-02 -1.4469747e+01  1.1361475e+01
 -1.4559712e+01  6.7814136e+00 -6.7854686e+00 -3.0903215e+00
  3.2419002e+00  6.5678912e-01 -3.4889710e+00  2.3028352e+00
 -8.1120062e+00  2.0200479e+00  4.4748540e+00  8.1057711e+00
  6.0409875e+00  2.3449244e+00  1.1820648e-01  4.8735318e+00
  8.4167919e+00  6.4760222e+00  1.9712598e+00  1.3868320e+00
  3.4538050e+00  5.4889889e+00  4.0024920e+00  2.0341902e+00
 -2.5716281e+00 -3.5426593e+00 -1.8289613e+00 -6.1772215e-01]",3.0
1567,"[-5.2075702e+02  7.6147354e+01  1.8646200e+01  3.0055834e+01
  1.2031391e+01  1.8505842e+01 -1.8270660e+01 -6.2740083e+00
 -2.0507454e+01  4.6859550e+00 -1.8826792e+01  5.4841719e+00
 -7.1640725e+00  8.6711836e+00 -3.4708240e+00 -2.9228270e+00
  6.8092406e-01  3.2138302e+00  2.4919095e+00 -6.1921511e+00
  5.9534783e+00 -3.7848648e-01 -5.2000561e+00  1.7961678e-01
 -8.2115822e+00  1.4881287e+00 -2.4750435e+00 -3.9958811e+00
  3.4700561e-01  3.2222037e+00  8.0374002e+00  1.5073466e+01
  1.2240157e+01  9.4259939e+00  4.1809711e+00  1.8613197e+00
  8.2009630e+00  1.4052079e+01  1.8523895e+01  1.8159143e+01]",4.0
1568,"[-3.63988098e+02  5.32821350e+01 -2.69735088e+01  7.11970425e+00
 -3.37540207e+01  4.51103497e+00 -1.15144024e+01 -8.11002445e+00
 -1.53673010e+01  9.62734413e+00 -1.44868555e+01  1.21778584e+01
 -7.83508873e+00  1.19960585e+01 -3.19000864e+00  7.67334652e+00
  6.35056078e-01  5.13686085e+00 -5.58102417e+00  4.39374971e+00
 -2.62654686e+00  3.51863503e+00 -3.04041815e+00  1.34069180e+00
 -3.38518739e-01  3.05909967e+00  1.04960835e+00  5.79714298e+00
  7.91836500e+00  8.69222069e+00  9.08040237e+00  6.23019171e+00
  6.36323023e+00  3.44477677e+00  4.27074480e+00  3.00612450e+00
  2.53021288e+00  2.36157370e+00  3.24054742e+00  5.63539326e-01]",8.0
1569,"[-4.2404068e+02  7.9531738e+01  1.9600187e+01  3.2950089e+01
 -1.1664658e+01  1.6785631e+01 -8.5199080e+00 -1.0749761e+01
 -7.2912049e+00 -3.3980324e+00 -1.2865802e+01  9.5421471e-02
 -1.0502524e+01  1.0293523e+01 -1.3148887e+01  7.9849935e-01
 -4.2902484e+00 -3.7880909e+00 -6.8314452e+00 -4.4304767e+00
 -9.6989851e+00 -7.7381501e+00 -5.9867969e+00  2.3228750e+00
  5.2148467e-01  8.4666185e+00  2.3401785e+00 -9.3536717e-01
 -2.6997936e+00 -4.0825992e+00 -2.7600982e+00  9.3130074e+00
  7.9126773e+00  6.8014107e+00  6.4532866e+00  6.4522018e+00
  7.3485832e+00  5.9921393e+00  1.0224139e+01  8.3641634e+00]",4.0
1570,"[-4.1520135e+02  6.7481743e+01 -1.0083250e+01 -2.7613037e+00
 -1.8909744e+01  9.0972147e+00 -2.3216560e+01 -5.8661819e+00
 -2.1929718e+01 -1.2604256e-01 -1.9683938e+00  4.1004920e+00
  1.9250271e+00  4.6662216e+00  3.9508960e+00  3.9124019e+00
 -4.9030099e+00  2.1019826e+00 -1.6572733e+00 -1.1251368e+01
 -4.9588614e+00  1.8197454e+00 -6.2276907e+00  8.1556883e+00
  1.0540363e+01  1.5689406e+01  1.5218098e+01  2.0052006e+01
  1.6146866e+01  1.5380861e+01  1.1802808e+01  8.5526714e+00
  9.6436357e+00  2.6124716e+00  1.0125264e+01  1.5132391e+00
  8.3142262e+00  8.0043325e+00  1.6441740e+00  2.1188705e-01]",
1571,"[-4.4268787e+02  6.6752266e+01  4.6867881e+00  7.3182392e+00
 -2.3888009e+00  1.1989125e+01 -1.9571697e+01  2.0663276e+00
 -2.6223181e+01 -5.3205061e-01 -2.8541105e+01 -4.5789642e+00
 -1.4405687e+01  7.6496611e+00 -8.5256691e+00  1.3988320e+00
 -6.5138898e+00  8.4278603e+00 -1.0697446e+00 -3.6479819e+00
 -2.8186982e+00  4.6303687e+00  1.1159792e+01  2.4842505e+01
  2.7983797e+01  3.0915882e+01  1.7161367e+01  1.2233856e+01
  2.8496785e+00 -1.4091113e+00  6.3603125e+00  4.8265128e+00
 -3.3248761e+00 -4.2276449e+00  1.2666969e+00  2.4549352e-01
  1.7589620e+00 -5.5799294e-01 -5.1532550e+00  1.9821142e-01]",6.0
1572,"[-394.97293      55.21357      -6.6104684    -1.6641171   -16.046482
   17.380808    -22.802135     -3.0016525   -24.978893     -5.376517
   -3.762242      3.0500088     1.8598914     3.8436663    -2.4936569
    0.461476     -6.5661526    -0.55826      -2.0121138    -8.300895
   -3.8127193     0.92319006   -4.15392       9.686283     12.543642
   17.183569     15.86263      16.176222     10.150403     10.729827
   10.289439      9.114668     10.553622      2.9012468     3.935298
    2.5743787     6.9324055     8.667921      1.0622996    -1.7862484 ]",
1573,"[-4.0634796e+02  7.4506599e+01 -3.2385912e+00 -7.6202035e-01
 -1.5458645e+01  1.5091072e+01 -2.1257320e+01 -7.1040521e+00
 -2.8345762e+01 -1.3810842e+01 -7.6562977e+00 -9.2725688e-01
 -6.8483299e-01  5.3296843e+00 -1.0070829e+00  9.5519966e-01
 -7.2360578e+00 -1.6159366e-01 -7.4684364e-01 -6.0990438e+00
 -6.7884541e+00 -1.4667276e+00 -6.9794841e+00  8.1466877e-01
  1.0732254e+00  1.4065891e+01  1.4596453e+01  2.2287178e+01
  2.3653255e+01  1.7108007e+01  1.1108283e+01  7.8126717e+00
  1.1855891e+01  7.8407512e+00  1.3059788e+01  2.9250689e+00
  1.4647050e+00  9.0273352e+00  1.1118759e+00  3.4288714e+00]",
1574,"[-4.4289758e+02  7.2284416e+01  4.8527074e+00  1.6740881e+01
  4.0194387e+00  1.7373340e+00 -2.0663792e+01  8.5846024e+00
 -1.9261011e+01  3.7252610e+00 -1.9846260e+01  3.8389890e+00
 -1.2806504e+00 -5.1069754e-01 -1.9257998e-01  3.0296745e+00
 -2.6200745e+00  6.3185291e+00 -1.8694067e+00 -3.2378561e+00
 -1.0118638e+00 -2.9740694e+00 -4.8523092e+00 -2.3389274e-02
 -1.9698837e+00  1.3229469e+00  1.8065829e+00  3.6404643e+00
  6.8341672e-01  1.5147868e+00  2.8401723e+00  4.8187475e+00
  8.2196007e+00  9.2378883e+00  1.1809207e+01  1.1947842e+01
  8.5315170e+00  6.2704577e+00  7.5233340e+00  4.5780106e+00]",7.0
1575,"[-3.61651794e+02  4.02702217e+01 -1.88236885e+01  1.98473625e+01
 -1.62632675e+01 -2.03009462e+00 -1.09778242e+01  9.16137695e-01
 -2.28142128e+01  1.24556055e+01 -2.47930584e+01  1.04098577e+01
 -3.78818631e-01  4.69650537e-01  4.36462212e+00 -2.91493368e+00
 -4.78647137e+00  1.40105648e+01 -9.62038159e-01  1.83218002e+01
  1.49938641e+01  7.51397276e+00  1.18071043e+00  2.47860599e+00
  1.52210748e+00  1.16306114e+01  1.48261273e+00  3.75329161e+00
 -2.38892937e+00 -1.21599257e+00  3.14685404e-01 -3.59168887e-01
 -7.28482723e+00 -5.55764580e+00 -1.88586462e+00  1.63169384e+00
  4.48939681e-01  1.03898716e+00  5.79951668e+00  3.13123679e+00]",6.0
